Observation_id,Observation_date,Trial,Media_file,Total_length,FPS,Subject,Behavior,Modifiers,Behavior_type,Start_(s),Stop_(s),Duration_(s),Comment_start,Replicate
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,656.253,664.086,7.833,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,698.028,704.966,6.938,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,791.935,803.546,11.611,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,872.145,891.052,18.907,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.MTS",1210.81,25,ANT 1,G,,STATE,1022.046,1030.022,7.976,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00067.MTS",1210.81,25,ANT 1,G,,STATE,1033.535,1034.615,1.08,,9
REPLICATE 9 TRIAL 4,03/03/2022,"1, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00067.MTS",1210.81,25,ANT 1,G,,STATE,1163.165,1173.967,10.802,,9
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00061.2.MTS",1206.98,50,ANT 1,G,,STATE,171.235,175.282,4.047,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00061.2.MTS",1206.98,50,ANT 1,G,,STATE,183.386,202.282,18.896,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00061.2.MTS",1206.98,50,ANT 1,G,,STATE,222.894,341.064,118.17,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00061.2.MTS",1206.98,50,ANT 1,G,,STATE,467.421,482.277,14.856,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00061.2.MTS",1206.98,50,ANT 1,G,,STATE,577.85,589.192,11.342,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00062.2.MTS",1206.98,50,ANT 1,G,,STATE,712.976,755.086,42.11,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00062.2.MTS",1206.98,50,ANT 1,G,,STATE,843.644,871.725,28.081,,10
REPLICATE 10 TRIAL 10,04/03/2022,"1, S","Q:/Rachael/replicate 10 (03-03, 04-03)/00062.2.MTS",1206.98,50,ANT 1,G,,STATE,877.392,907.364,29.972,,10
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,103.235,112.508,9.273,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,115.481,126.013,10.532,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,214.592,235.12,20.528,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,273.738,295.073,21.335,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,341.257,355.841,14.584,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,434.073,437.043,2.97,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,464.587,490.693,26.106,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,530.216,563.526,33.31,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,701.804,724.751,22.947,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,813.068,815.498,2.43,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00076.MTS",1209.78,25,ANT 1,G,,STATE,820.357,842.233,21.876,,11
REPLICATE 11 TRIAL 3,08/03/2022,"1, S","Q:/Rachael/replicate 11 (07-03, 08-03)/00077.MTS",1209.78,25,ANT 1,G,,STATE,1040.56,1063.24,22.68,,11
REPLICATE 12 TRIAL 11,09/03/2022,"1, S","Q:/Rachael/replicate 12 (08-03, 09-03)/200076.MTS",1217.06,50,ANT 1,G,,STATE,936.589,941.176,4.587,,12
REPLICATE 14 TRIAL 1,11/03/2022,"1, S","Q:/Rachael/replicate 14 (10-03, 11-03)/00075.MTS",1208.42,50,ANT 1,G,,STATE,266.705,277.773,11.068,,14
REPLICATE 14 TRIAL 1,11/03/2022,"1, S","Q:/Rachael/replicate 14 (10-03, 11-03)/00075.MTS",1208.42,50,ANT 1,G,,STATE,404.936,406.017,1.081,,14
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,63.626,64.982,1.356,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,100.356,109.54,9.184,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,210.274,222.969,12.695,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,291.297,297.238,5.941,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,350.439,366.646,16.207,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,375.829,381.498,5.669,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,387.711,394.736,7.025,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,434.88,447.036,12.156,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,505.368,521.303,15.935,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,524.547,531.298,6.751,,15
REPLICATE 15 TRIAL 11,15/03/2022,"1, S","Q:/Rachael/replicate 15 (14-03, 15-03)/200106.MTS",1210.81,25,ANT 1,G,,STATE,687.041,703.243,16.202,,15
REPLICATE 16 TRIAL 5,16/03/2022,"1, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00095.MTS",1209.38,50,ANT 1,G,,STATE,17.444,30.663,13.219,,16
REPLICATE 16 TRIAL 5,16/03/2022,"1, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00095.MTS",1209.38,50,ANT 1,G,,STATE,32.283,94.373,62.09,,16
REPLICATE 16 TRIAL 5,16/03/2022,"1, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00095.MTS",1209.38,50,ANT 1,G,,STATE,99.231,120.023,20.792,,16
REPLICATE 16 TRIAL 5,16/03/2022,"1, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00096.MTS",1209.38,50,ANT 1,G,,STATE,693.537,739.429,45.892,,16
REPLICATE 18 TRIAL 12,10/08/2022,"1, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200113.MTS",1208.42,50,ANT 1,G,,STATE,111.483,118.144,6.661,,18
REPLICATE 18 TRIAL 12,10/08/2022,"1, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200113.MTS",1208.42,50,ANT 1,G,,STATE,482.372,498.123,15.751,,18
REPLICATE 18 TRIAL 12,10/08/2022,"1, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200114.MTS",1208.42,50,ANT 1,G,,STATE,755.02,760.96,5.94,,18
REPLICATE 18 TRIAL 12,10/08/2022,"1, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200114.MTS",1208.42,50,ANT 1,G,,STATE,1032.58,1049.86,17.28,,18
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,74.304,78.263,3.959,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,154.395,160.874,6.479,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,213.602,216.121,2.519,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,226.829,233.668,6.839,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,287.115,292.424,5.309,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,323.307,341.757,18.45,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,344.638,349.229,4.591,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,440.716,446.656,5.94,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,447.195,473.295,26.1,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00113.MTS",1210.34,50,ANT 1,G,,STATE,589.064,594.464,5.4,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,705.147,717.115,11.968,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,757.608,815.919,58.311,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,818.89,826.449,7.559,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,828.609,836.709,8.1,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,880.449,885.038,4.589,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,927.969,932.02,4.051,,19
REPLICATE 19 TRIAL 2,11/08/2022,"1, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00114.MTS",1210.34,50,ANT 1,G,,STATE,1097.063,1102.462,5.399,,19
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200142.MTS",1208.9,50,ANT 1,G,,STATE,116.789,122.188,5.399,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200142.MTS",1208.9,50,ANT 1,G,,STATE,243.226,251.687,8.461,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200142.MTS",1208.9,50,ANT 1,G,,STATE,253.306,262.486,9.18,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200142.MTS",1208.9,50,ANT 1,G,,STATE,508.92,529.174,20.254,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200142.MTS",1208.9,50,ANT 1,G,,STATE,573.898,605.761,31.863,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200143.MTS",1208.9,50,ANT 1,G,,STATE,726.408,733.422,7.014,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200143.MTS",1208.9,50,ANT 1,G,,STATE,826.125,839.893,13.768,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200143.MTS",1208.9,50,ANT 1,G,,STATE,973.456,984.523,11.067,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200143.MTS",1208.9,50,ANT 1,G,,STATE,993.975,1050.673,56.698,,21
REPLICATE 21 TRIAL 11,16/08/2022,"1, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200143.MTS",1208.9,50,ANT 1,G,,STATE,1132.123,1147.423,15.3,,21
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00148.MTS",1208.9,50,ANT 1,G,,STATE,43.984,45.155,1.171,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00148.MTS",1208.9,50,ANT 1,G,,STATE,74.309,106.705,32.396,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00148.MTS",1208.9,50,ANT 1,G,,STATE,110.755,132.354,21.599,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00148.MTS",1208.9,50,ANT 1,G,,STATE,178.524,185.275,6.751,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00148.MTS",1208.9,50,ANT 1,G,,STATE,617.725,644.681,26.956,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00149.MTS",1208.9,50,ANT 1,G,,STATE,718.112,739.709,21.597,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00149.MTS",1208.9,50,ANT 1,G,,STATE,806.657,827.896,21.239,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00149.MTS",1208.9,50,ANT 1,G,,STATE,841.932,900.96,59.028,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00149.MTS",1208.9,50,ANT 1,G,,STATE,908.884,928.689,19.805,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00149.MTS",1208.9,50,ANT 1,G,,STATE,1050.72,1053.248,2.528,,25
REPLICATE 25 TRIAL 5,26/08/2022,"1, S","Q:/Rachael/replicate 25 (25-08, 26-08)/00149.MTS",1208.9,50,ANT 1,G,,STATE,1196.07,1200,3.93,,25
REPLICATE 1 TRIAL 6,17/02/2022,"10, C","Q:/Rachael/replicate 1 (16-02, 17-02)/00021.MTS",1211.29,25,ANT 1,G,,STATE,10.338,13.58,3.242,,1
REPLICATE 1 TRIAL 6,17/02/2022,"10, C","Q:/Rachael/replicate 1 (16-02, 17-02)/00021.MTS",1211.29,25,ANT 1,G,,STATE,183.013,187.058,4.045,,1
REPLICATE 1 TRIAL 6,17/02/2022,"10, C","Q:/Rachael/replicate 1 (16-02, 17-02)/00022.MTS",1211.29,25,ANT 1,G,,STATE,1078.014,1109.346,31.332,,1
REPLICATE 5 TRIAL 4,24/02/2022,"10, C","Q:/Rachael/replicate 5 (23-02, 24-02)/00041.MTS",1209.79,25,ANT 1,G,,STATE,804.373,841.643,37.27,,5
REPLICATE 7 TRIAL 11,01/03/2022,"10, C","Q:/Rachael/replicate 7 (28-02, 01-03)/00057.2.MTS",1210.26,25,ANT 1,G,,STATE,403.836,408.425,4.589,,7
REPLICATE 7 TRIAL 11,01/03/2022,"10, C","Q:/Rachael/replicate 7 (28-02, 01-03)/00057.2.MTS",1210.26,25,ANT 1,G,,STATE,454.604,457.303,2.699,,7
REPLICATE 7 TRIAL 11,01/03/2022,"10, C","Q:/Rachael/replicate 7 (28-02, 01-03)/00057.2.MTS",1210.26,25,ANT 1,G,,STATE,848.473,854.956,6.483,,7
REPLICATE 8 TRIAL 12,02/03/2022,"10, C","Q:/Rachael/replicate 8 (01-03, 02-03)/00053.2.MTS",1207.46,50,ANT 1,G,,STATE,89.786,103.826,14.04,,8
REPLICATE 15 TRIAL 3,15/03/2022,"10, C","Q:/Rachael/replicate 15 (14-03, 15-03)/00102.MTS",1211.83,25,ANT 1,G,,STATE,221.8,230.715,8.915,,15
REPLICATE 21 TRIAL 3,16/08/2022,"10, C","Q:/Rachael/replicate 21 (15-08, 16-08)/00128.MTS",1212.26,50,ANT 1,G,,STATE,132.01,143.258,11.248,,21
REPLICATE 21 TRIAL 3,16/08/2022,"10, C","Q:/Rachael/replicate 21 (15-08, 16-08)/00128.MTS",1212.26,50,ANT 1,G,,STATE,315.614,321.915,6.301,,21
REPLICATE 21 TRIAL 3,16/08/2022,"10, C","Q:/Rachael/replicate 21 (15-08, 16-08)/00129.MTS",1212.26,50,ANT 1,G,,STATE,871.48,878.322,6.842,,21
REPLICATE 23 TRIAL 7,18/08/2022,"10, C","Q:/Rachael/replicate 23 (17-08, 18-08)/200146.MTS",1207.46,50,ANT 1,G,,STATE,119.396,133.884,14.488,,23
REPLICATE 23 TRIAL 7,18/08/2022,"10, C","Q:/Rachael/replicate 23 (17-08, 18-08)/200147.MTS",1207.46,50,ANT 1,G,,STATE,792.911,808.032,15.121,,23
REPLICATE 23 TRIAL 7,18/08/2022,"10, C","Q:/Rachael/replicate 23 (17-08, 18-08)/200147.MTS",1207.46,50,ANT 1,G,,STATE,1095.221,1099.541,4.32,,23
REPLICATE 23 TRIAL 7,18/08/2022,"10, C","Q:/Rachael/replicate 23 (17-08, 18-08)/200147.MTS",1207.46,50,ANT 1,G,,STATE,1146.884,1167.225,20.341,,23
REPLICATE 23 TRIAL 7,18/08/2022,"10, C","Q:/Rachael/replicate 23 (17-08, 18-08)/200147.MTS",1207.46,50,ANT 1,G,,STATE,1172.083,1177.48,5.397,,23
REPLICATE 25 TRIAL 8,26/08/2022,"10, C","Q:/Rachael/replicate 25 (25-08, 26-08)/200161.MTS",1206.02,50,ANT 1,G,,STATE,1123.018,1129.143,6.125,,25
REPLICATE 2 TRIAL 8,18/02/2022,"10, P","Q:/Rachael/replicate 2 (17-02, 18-02)/00007.2.MTS",1218.02,50,ANT 1,G,,STATE,339.037,350.557,11.52,,2
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,27.71,30.409,2.699,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,60.028,65.16,5.132,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,69.842,72.54,2.698,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,148.612,161.487,12.875,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,209.198,218.288,9.09,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,220.899,224.141,3.242,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,460.185,477.201,17.016,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00055.2.MTS",1214.42,25,ANT 1,G,,STATE,500.425,518.973,18.548,,7
REPLICATE 7 TRIAL 10,01/03/2022,"10, P","Q:/Rachael/replicate 7 (28-02, 01-03)/00056.2.MTS",1214.42,25,ANT 1,G,,STATE,1158.399,1182.343,23.944,,7
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,78.035,79.114,1.079,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,82.896,88.296,5.4,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,210.906,215.768,4.862,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,219.819,237.106,17.287,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,245.204,271.943,26.739,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,353.051,356.653,3.602,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,387.982,390.415,2.433,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,651.655,658.945,7.29,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,700.265,701.613,1.348,,9
REPLICATE 9 TRIAL 12,03/03/2022,"10, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00072.2.MTS",1214.42,25,ANT 1,G,,STATE,840.16,847.185,7.025,,9
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,67.115,74.133,7.018,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,103.52,110.72,7.2,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,165.824,183.376,17.552,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,206.137,218.015,11.878,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,226.745,232.953,6.208,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,239.703,250.057,10.354,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,337.964,374.593,36.629,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,445.318,479.599,34.281,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,522.792,533.588,10.796,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00064.MTS",1204.58,50,ANT 1,G,,STATE,546.816,579.393,32.577,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00065.MTS",1204.58,50,ANT 1,G,,STATE,644.59,761.85,117.26,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00065.MTS",1204.58,50,ANT 1,G,,STATE,874.708,941.398,66.69,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00065.MTS",1204.58,50,ANT 1,G,,STATE,1035.448,1047.417,11.969,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00065.MTS",1204.58,50,ANT 1,G,,STATE,1118.159,1149.391,31.232,,12
REPLICATE 12 TRIAL 2,09/03/2022,"10, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00065.MTS",1204.58,50,ANT 1,G,,STATE,1150.739,1180.438,29.699,,12
REPLICATE 17 TRIAL 5,09/08/2022,"10, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00108.MTS",1209.86,50,ANT 1,G,,STATE,723.699,763.659,39.96,,17
REPLICATE 18 TRIAL 3,10/08/2022,"10, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00112.MTS",1212.74,50,ANT 1,G,,STATE,116.515,120.023,3.508,,18
