sequence	number 	id 	treatment_1	treatment_2	treat	day	collection_date	days_since_collection	date	queen	eggs	larva	pupae	adults	active	position	measurement_y2	weight_queen	weight_20adults	final	virus_feeding	year	survivial 
4309	49	H9V	high	virus	6	384	30.06.2016	426	30.08.2017	1	NA	NA	36	88	1	55	17	NA	NA	no	yes	2	1
4310	50	H10C	high	control	5	384	30.06.2016	426	30.08.2017	1	NA	NA	18	62	1	25	17	NA	NA	no	yes	2	1
4311	51	H11V	high	virus	6	384	30.06.2016	426	30.08.2017	NA	NA	NA	NA	NA	NA	37	17	NA	NA	no	yes	2	0
4312	52	H12C	high	control	5	384	30.06.2016	426	30.08.2017	1	NA	NA	15	61	1	29	17	NA	NA	no	yes	2	1
4313	53	H13V	high	virus	6	384	30.06.2016	426	30.08.2017	1	NA	NA	47	91	8	2	17	NA	NA	no	yes	2	1
4314	54	H14C	high	control	5	384	30.06.2016	426	30.08.2017	1	NA	NA	11	72	4	19	17	NA	NA	no	yes	2	1
4315	55	H15V	high	virus	6	384	30.06.2016	426	30.08.2017	1	NA	NA	50	66	3	16	17	NA	NA	no	yes	2	1
4316	56	H16C	high	control	5	384	30.06.2016	426	30.08.2017	1	NA	NA	28	77	6	54	17	NA	NA	no	yes	2	1
4317	57	H17V	high	virus	6	384	30.06.2016	426	30.08.2017	1	NA	NA	15	79	6	53	17	NA	NA	no	yes	2	1
4318	58	H18V	high	virus	6	384	30.06.2016	426	30.08.2017	NA	NA	NA	NA	NA	NA	36	17	NA	NA	no	yes	2	0
4319	59	H19C	high	control	5	384	30.06.2016	426	30.08.2017	NA	NA	NA	NA	NA	NA	22	17	NA	NA	no	yes	2	0
4320	60	H20C	high	control	5	384	30.06.2016	426	30.08.2017	1	NA	NA	41	60	1	48	17	NA	NA	no	yes	2	1
4321	1	C1V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	13	87	0	11	18	NA	NA	no	yes	2	1
4322	2	C2C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	13	122	5	59	18	NA	NA	no	yes	2	1
4323	3	C3C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	18	101	2	12	18	NA	NA	no	yes	2	1
4324	4	C4V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	44	105	1	30	18	NA	NA	no	yes	2	1
4325	5	C5V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	28	85	0	9	18	NA	NA	no	yes	2	1
4326	6	C6C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	59	92	0	32	18	NA	NA	no	yes	2	1
4327	7	C7C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	14	93	5	41	18	NA	NA	no	yes	2	1
4328	8	C8V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	7	27	0	5	18	NA	NA	no	yes	2	1
4329	9	C9C	control	control	1	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	24	18	NA	NA	no	yes	2	0
4330	10	C10C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	28	117	4	7	18	NA	NA	no	yes	2	1
4331	11	C11V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	26	88	0	17	18	NA	NA	no	yes	2	1
4332	12	C12C	control	control	1	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	46	18	NA	NA	no	yes	2	0
4333	13	C13V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	37	89	8	8	18	NA	NA	no	yes	2	1
4334	14	C14C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	17	115	3	13	18	NA	NA	no	yes	2	1
4335	15	C15V	control	virus	2	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	26	18	NA	NA	no	yes	2	0
4336	16	C16V	control	virus	2	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	18	18	NA	NA	no	yes	2	0
4337	17	C17V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	7	88	1	23	18	NA	NA	no	yes	2	1
4338	18	C18V	control	virus	2	391	30.06.2016	433	06.09.2017	1	NA	NA	10	105	2	10	18	NA	NA	no	yes	2	1
4339	19	C19C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	36	91	5	4	18	NA	NA	no	yes	2	1
4340	20	C20C	control	control	1	391	30.06.2016	433	06.09.2017	1	NA	NA	40	118	2	20	18	NA	NA	no	yes	2	1
4341	21	L1V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	16	76	2	52	18	NA	NA	no	yes	2	1
4342	22	L2V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	10	73	4	44	18	NA	NA	no	yes	2	1
4343	23	L3C	low	control	3	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	33	18	NA	NA	no	yes	2	0
4344	24	L4C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	15	98	3	15	18	NA	NA	no	yes	2	1
4345	25	L5V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	25	86	1	28	18	NA	NA	no	yes	2	1
4346	26	L6C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	18	81	2	31	18	NA	NA	no	yes	2	1
4347	27	L7C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	14	65	0	51	18	NA	NA	no	yes	2	1
4348	28	L8C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	24	82	3	34	18	NA	NA	no	yes	2	1
4349	29	L9V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	31	84	1	58	18	NA	NA	no	yes	2	1
4350	30	L10V	low	virus	4	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	39	18	NA	NA	no	yes	2	0
4351	31	L11C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	17	59	0	57	18	NA	NA	no	yes	2	1
4352	32	L12V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	18	84	1	49	18	NA	NA	no	yes	2	1
4353	33	L13V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	22	89	3	35	18	NA	NA	no	yes	2	1
4354	34	L14C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	0	38	0	56	18	NA	NA	no	yes	2	0
4355	35	L15V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	23	99	1	6	18	NA	NA	no	yes	2	1
4356	36	L16V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	10	67	2	38	18	NA	NA	no	yes	2	1
4357	37	L17C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	15	88	4	60	18	NA	NA	no	yes	2	1
4358	38	L18C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	35	94	7	40	18	NA	NA	no	yes	2	1
4359	39	L19C	low	control	3	391	30.06.2016	433	06.09.2017	1	NA	NA	22	71	2	43	18	NA	NA	no	yes	2	1
4360	40	L20V	low	virus	4	391	30.06.2016	433	06.09.2017	1	NA	NA	26	76	3	27	18	NA	NA	no	yes	2	1
4361	41	H1V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	20	83	0	3	18	NA	NA	no	yes	2	1
4362	42	H2C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	15	85	2	21	18	NA	NA	no	yes	2	1
4363	43	H3V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	1	63	1	45	18	NA	NA	no	yes	2	1
4364	44	H4C	high	control	5	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	42	18	NA	NA	no	yes	2	0
4365	45	H5V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	28	80	1	1	18	NA	NA	no	yes	2	1
4366	46	H6C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	36	68	5	14	18	NA	NA	no	yes	2	1
4367	47	H7C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	11	56	0	50	18	NA	NA	no	yes	2	1
4368	48	H8V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	27	83	2	47	18	NA	NA	no	yes	2	1
4369	49	H9V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	29	95	2	55	18	NA	NA	no	yes	2	1
4370	50	H10C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	23	71	5	25	18	NA	NA	no	yes	2	1
4371	51	H11V	high	virus	6	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	37	18	NA	NA	no	yes	2	0
4372	52	H12C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	10	66	1	29	18	NA	NA	no	yes	2	1
4373	53	H13V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	40	110	3	2	18	NA	NA	no	yes	2	1
4374	54	H14C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	5	76	1	19	18	NA	NA	no	yes	2	1
4375	55	H15V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	33	81	3	16	18	NA	NA	no	yes	2	1
4376	56	H16C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	25	78	1	54	18	NA	NA	no	yes	2	1
4377	57	H17V	high	virus	6	391	30.06.2016	433	06.09.2017	1	NA	NA	8	85	2	53	18	NA	NA	no	yes	2	1
4378	58	H18V	high	virus	6	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	36	18	NA	NA	no	yes	2	0
4379	59	H19C	high	control	5	391	30.06.2016	433	06.09.2017	NA	NA	NA	NA	NA	NA	22	18	NA	NA	no	yes	2	0
4380	60	H20C	high	control	5	391	30.06.2016	433	06.09.2017	1	NA	NA	28	84	2	48	18	NA	NA	no	yes	2	1
4381	1	C1V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	14	88	0	11	19	NA	NA	no	yes	2	1
4382	2	C2C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	19	126	1	59	19	NA	NA	no	yes	2	1
4383	3	C3C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	8	111	3	12	19	NA	NA	no	yes	2	1
4384	4	C4V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	37	112	2	30	19	NA	NA	no	yes	2	1
4385	5	C5V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	21	89	1	9	19	NA	NA	no	yes	2	1
4386	6	C6C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	70	108	1	32	19	NA	NA	no	yes	2	1
4387	7	C7C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	36	93	4	41	19	NA	NA	no	yes	2	1
4388	8	C8V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	17	31	0	5	19	NA	NA	no	yes	2	1
4389	9	C9C	control	control	1	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	24	19	NA	NA	no	yes	2	0
4390	10	C10C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	47	123	4	7	19	NA	NA	no	yes	2	1
4391	11	C11V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	26	93	1	17	19	NA	NA	no	yes	2	1
4392	12	C12C	control	control	1	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	46	19	NA	NA	no	yes	2	0
4393	13	C13V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	39	103	2	8	19	NA	NA	no	yes	2	1
4394	14	C14C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	4	124	3	13	19	NA	NA	no	yes	2	1
4395	15	C15V	control	virus	2	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	26	19	NA	NA	no	yes	2	0
4396	16	C16V	control	virus	2	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	18	19	NA	NA	no	yes	2	0
4397	17	C17V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	7	89	0	23	19	NA	NA	no	yes	2	1
4398	18	C18V	control	virus	2	397	30.06.2016	439	12.09.2017	1	NA	NA	8	108	2	10	19	NA	NA	no	yes	2	1
4399	19	C19C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	56	104	4	4	19	NA	NA	no	yes	2	1
4400	20	C20C	control	control	1	397	30.06.2016	439	12.09.2017	1	NA	NA	33	123	3	20	19	NA	NA	no	yes	2	1
4401	21	L1V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	4	88	1	52	19	NA	NA	no	yes	2	1
4402	22	L2V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	5	78	5	44	19	NA	NA	no	yes	2	1
4403	23	L3C	low	control	3	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	33	19	NA	NA	no	yes	2	0
4404	24	L4C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	14	100	5	15	19	NA	NA	no	yes	2	1
4405	25	L5V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	9	99	0	28	19	NA	NA	no	yes	2	1
4406	26	L6C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	11	89	5	31	19	NA	NA	no	yes	2	1
4407	27	L7C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	23	72	0	51	19	NA	NA	no	yes	2	1
4408	28	L8C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	33	84	1	34	19	NA	NA	no	yes	2	1
4409	29	L9V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	21	91	0	58	19	NA	NA	no	yes	2	1
4410	30	L10V	low	virus	4	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	39	19	NA	NA	no	yes	2	0
4411	31	L11C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	20	66	2	57	19	NA	NA	no	yes	2	1
4412	32	L12V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	16	88	2	49	19	NA	NA	no	yes	2	1
4413	33	L13V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	7	92	4	35	19	NA	NA	no	yes	2	1
4414	34	L14C	low	control	3	397	30.06.2016	439	12.09.2017	NA 	NA	NA	NA	NA	NA	56	19	NA	NA	no	yes	2	0
4415	35	L15V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	25	103	4	6	19	NA	NA	no	yes	2	1
4416	36	L16V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	16	67	2	38	19	NA	NA	no	yes	2	1
4417	37	L17C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	27	95	4	60	19	NA	NA	no	yes	2	1
4418	38	L18C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	22	112	5	40	19	NA	NA	no	yes	2	1
4419	39	L19C	low	control	3	397	30.06.2016	439	12.09.2017	1	NA	NA	26	86	0	43	19	NA	NA	no	yes	2	1
4420	40	L20V	low	virus	4	397	30.06.2016	439	12.09.2017	1	NA	NA	16	86	1	27	19	NA	NA	no	yes	2	1
4421	41	H1V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	12	89	3	3	19	NA	NA	no	yes	2	1
4422	42	H2C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	7	89	6	21	19	NA	NA	no	yes	2	1
4423	43	H3V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	0	64	4	45	19	NA	NA	no	yes	2	1
4424	44	H4C	high	control	5	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	42	19	NA	NA	no	yes	2	0
4425	45	H5V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	21	82	5	1	19	NA	NA	no	yes	2	1
4426	46	H6C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	23	79	7	14	19	NA	NA	no	yes	2	1
4427	47	H7C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	7	61	0	50	19	NA	NA	no	yes	2	1
4428	48	H8V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	18	90	2	47	19	NA	NA	no	yes	2	1
4429	49	H9V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	7	102	5	55	19	NA	NA	no	yes	2	1
4430	50	H10C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	25	73	2	25	19	NA	NA	no	yes	2	1
4431	51	H11V	high	virus	6	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	37	19	NA	NA	no	yes	2	0
4432	52	H12C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	8	68	1	29	19	NA	NA	no	yes	2	1
4433	53	H13V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	24	107	9	2	19	NA	NA	no	yes	2	1
4434	54	H14C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	8	82	1	19	19	NA	NA	no	yes	2	1
4435	55	H15V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	14	85	3	16	19	NA	NA	no	yes	2	1
4436	56	H16C	high	control	5	397	30.06.2016	439	12.09.2017	1	NA	NA	20	83	2	54	19	NA	NA	no	yes	2	1
4437	57	H17V	high	virus	6	397	30.06.2016	439	12.09.2017	1	NA	NA	2	91	2	53	19	NA	NA	no	yes	2	1
4438	58	H18V	high	virus	6	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	36	19	NA	NA	no	yes	2	0
4439	59	H19C	high	control	5	397	30.06.2016	439	12.09.2017	NA	NA	NA	NA	NA	NA	22	19	NA	NA	no	yes	2	0
4440	60	H20C	high	control	5	397	30.06.2016	439	12.09.2017	10	NA	NA	15	88	1	48	19	NA	NA	no	yes	2	1
4441	1	C1V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	12	90	2	11	20	NA	NA	no	yes	2	1
4442	2	C2C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	18	131	3	59	20	NA	NA	no	yes	2	1
4443	3	C3C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	9	135	0	12	20	NA	NA	no	yes	2	1
4444	4	C4V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	29	120	4	30	20	NA	NA	no	yes	2	1
4445	5	C5V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	2	107	1	9	20	NA	NA	no	yes	2	1
4446	6	C6C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	61	127	2	32	20	NA	NA	no	yes	2	1
4447	7	C7C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	23	106	4	41	20	NA	NA	no	yes	2	1
4448	8	C8V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	10	40	0	5	20	NA	NA	no	yes	2	1
4449	9	C9C	control	control	1	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	24	20	NA	NA	no	yes	2	0
4450	10	C10C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	40	130	4	7	20	NA	NA	no	yes	2	1
4451	11	C11V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	8	104	0	17	20	NA	NA	no	yes	2	1
4452	12	C12C	control	control	1	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	46	20	NA	NA	no	yes	2	0
4453	13	C13V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	36	106	1	8	20	NA	NA	no	yes	2	1
4454	14	C14C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	2	126	6	13	20	NA	NA	no	yes	2	1
4455	15	C15V	control	virus	2	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	26	20	NA	NA	no	yes	2	0
4456	16	C16V	control	virus	2	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	18	20	NA	NA	no	yes	2	0
4457	17	C17V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	3	95	0	23	20	NA	NA	no	yes	2	1
4458	18	C18V	control	virus	2	404	30.06.2016	446	19.09.2017	1	NA	NA	12	110	4	10	20	NA	NA	no	yes	2	1
4459	19	C19C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	39	131	6	4	20	NA	NA	no	yes	2	1
4460	20	C20C	control	control	1	404	30.06.2016	446	19.09.2017	1	NA	NA	26	133	3	20	20	NA	NA	no	yes	2	1
4461	21	L1V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	1	92	2	52	20	NA	NA	no	yes	2	1
4462	22	L2V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	1	83	10	44	20	NA	NA	no	yes	2	1
4463	23	L3C	low	control	3	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	33	20	NA	NA	no	yes	2	0
4464	24	L4C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	3	111	0	15	20	NA	NA	no	yes	2	1
4465	25	L5V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	4	104	1	28	20	NA	NA	no	yes	2	1
4466	26	L6C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	8	95	6	31	20	NA	NA	no	yes	2	1
4467	27	L7C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	17	83	2	51	20	NA	NA	no	yes	2	1
4468	28	L8C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	20	112	0	34	20	NA	NA	no	yes	2	1
4469	29	L9V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	1	104	0	58	20	NA	NA	no	yes	2	1
4470	30	L10V	low	virus	4	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	39	20	NA	NA	no	yes	2	0
4471	31	L11C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	22	75	3	57	20	NA	NA	no	yes	2	1
4472	32	L12V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	4	98	1	49	20	NA	NA	no	yes	2	1
4473	33	L13V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	8	95	1	35	20	NA	NA	no	yes	2	1
4474	34	L14C	low	control	3	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	56	20	NA	NA	no	yes	2	0
4475	35	L15V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	18	110	6	6	20	NA	NA	no	yes	2	1
4476	36	L16V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	17	75	1	38	20	NA	NA	no	yes	2	1
4477	37	L17C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	27	100	5	60	20	NA	NA	no	yes	2	1
4478	38	L18C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	16	118	7	40	20	NA	NA	no	yes	2	1
4479	39	L19C	low	control	3	404	30.06.2016	446	19.09.2017	1	NA	NA	6	95	4	43	20	NA	NA	no	yes	2	1
4480	40	L20V	low	virus	4	404	30.06.2016	446	19.09.2017	1	NA	NA	6	98	1	27	20	NA	NA	no	yes	2	1
4481	41	H1V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	0	96	3	3	20	NA	NA	no	yes	2	1
4482	42	H2C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	0	96	4	21	20	NA	NA	no	yes	2	1
4483	43	H3V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	0	64	2	45	20	NA	NA	no	yes	2	1
4484	44	H4C	high	control	5	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	42	20	NA	NA	no	yes	2	0
4485	45	H5V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	11	89	3	1	20	NA	NA	no	yes	2	1
4486	46	H6C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	19	83	8	14	20	NA	NA	no	yes	2	1
4487	47	H7C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	3	64	1	50	20	NA	NA	no	yes	2	1
4488	48	H8V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	10	97	1	47	20	NA	NA	no	yes	2	1
4489	49	H9V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	11	102	2	55	20	NA	NA	no	yes	2	1
4490	50	H10C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	14	84	6	25	20	NA	NA	no	yes	2	1
4491	51	H11V	high	virus	6	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	37	20	NA	NA	no	yes	2	0
4492	52	H12C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	14	72	1	29	20	NA	NA	no	yes	2	1
4493	53	H13V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	16	109	4	2	20	NA	NA	no	yes	2	1
4494	54	H14C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	0	82	6	19	20	NA	NA	no	yes	2	1
4495	55	H15V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	12	87	5	16	20	NA	NA	no	yes	2	1
4496	56	H16C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	16	87	3	54	20	NA	NA	no	yes	2	1
4497	57	H17V	high	virus	6	404	30.06.2016	446	19.09.2017	1	NA	NA	0	93	6	53	20	NA	NA	no	yes	2	1
4498	58	H18V	high	virus	6	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	36	20	NA	NA	no	yes	2	0
4499	59	H19C	high	control	5	404	30.06.2016	446	19.09.2017	NA	NA	NA	NA	NA	NA	22	20	NA	NA	no	yes	2	0
4500	60	H20C	high	control	5	404	30.06.2016	446	19.09.2017	1	NA	NA	8	95	2	48	20	NA	NA	no	yes	2	1
4501	1	C1V	control	virus	2	411	30.06.2016	453	26.09.2017	1	NA	NA	25	92	0	11	21	NA	NA	no	yes	2	1
4502	2	C2C	control	control	1	411	30.06.2016	453	26.09.2017	1	NA	NA	20	133	0	59	21	NA	NA	no	yes	2	1
4503	3	C3C	control	control	1	411	30.06.2016	453	26.09.2017	1	NA	NA	7	137	0	12	21	NA	NA	no	yes	2	1
4504	4	C4V	control	virus	2	411	30.06.2016	453	26.09.2017	1	NA	NA	14	135	3	30	21	NA	NA	no	yes	2	1
4505	5	C5V	control	virus	2	411	30.06.2016	453	26.09.2017	1	NA	NA	2	108	3	9	21	NA	NA	no	yes	2	1
4506	6	C6C	control	control	1	411	30.06.2016	453	26.09.2017	1	NA	NA	35	150	1	32	21	NA	NA	no	yes	2	1
4507	7	C7C	control	control	1	411	30.06.2016	453	26.09.2017	1	NA	NA	8	121	8	41	21	NA	NA	no	yes	2	1
4508	8	C8V	control	virus	2	411	30.06.2016	453	26.09.2017	1	NA	NA	2	49	0	5	21	NA	NA	no	yes	2	1
4509	9	C9C	control	control	1	411	30.06.2016	453	26.09.2017	NA	NA	NA	NA	NA	NA	24	21	NA	NA	no	yes	2	0
4510	10	C10C	control	control	1	411	30.06.2016	453	26.09.2017	1	NA	NA	21	145	23	7	21	NA	NA	no	yes	2	1
4511	11	C11V	control	virus	2	411	30.06.2016	453	26.09.2017	1	NA	NA	1	111	0	17	21	NA	NA	no	yes	2	1
4512	12	C12C	control	control	1	411	30.06.2016	453	26.09.2017	NA	NA	NA	NA	NA	NA	46	21	NA	NA	no	yes	2	0
4513	13	C13V	control	virus	2	411	30.06.2016	453	26.09.2017	1	NA	NA	18	124	3	8	21	NA	NA	no	yes	2	1
4514	14	C14C	control	control	1	411	30.06.2016	453	26.09.2017	1	NA	NA	0	128	15	13	21	NA	NA	no	yes	2	1
